start reading weightPCA--
-- Time elapsed: 0.0s --
finish reading weightPCA--
-- Time elapsed: 0.7s --
weightPCA shape:  torch.Size([228942, 1000])
Projection Exists
start training--
-- Time elapsed: 8.2s --
Epoch: 1  |  Batch: 0/414  |  Cost: 42393708.0
Epoch: 1  |  Batch: 130/414  |  Cost: nan
-- Time elapsed: 3.1m, 3.5s --
Epoch: 1  |  Batch: 131/414  |  Cost: nan
-- Time elapsed: 3.1m, 5.0s --
Epoch: 1  |  Batch: 132/414  |  Cost: nan
-- Time elapsed: 3.1m, 6.3s --
Epoch: 1  |  Batch: 133/414  |  Cost: nan
-- Time elapsed: 3.1m, 7.7s --
Epoch: 1  |  Batch: 134/414  |  Cost: nan
-- Time elapsed: 3.2m, 9.0s --
Epoch: 1  |  Batch: 135/414  |  Cost: nan
-- Time elapsed: 3.2m, 10.4s --
Epoch: 1  |  Batch: 136/414  |  Cost: nan
-- Time elapsed: 3.2m, 11.7s --
Epoch: 1  |  Batch: 137/414  |  Cost: nan
-- Time elapsed: 3.2m, 13.3s --
Epoch: 1  |  Batch: 138/414  |  Cost: nan
-- Time elapsed: 3.2m, 14.8s --
Epoch: 1  |  Batch: 139/414  |  Cost: nan
-- Time elapsed: 3.3m, 16.1s --
Epoch: 1  |  Batch: 140/414  |  Cost: nan
-- Time elapsed: 3.3m, 17.5s --
Epoch: 1  |  Batch: 141/414  |  Cost: nan
-- Time elapsed: 3.3m, 18.7s --
Epoch: 1  |  Batch: 142/414  |  Cost: nan
-- Time elapsed: 3.3m, 20.2s --
Epoch: 1  |  Batch: 143/414  |  Cost: nan
-- Time elapsed: 3.4m, 21.6s --
Epoch: 1  |  Batch: 144/414  |  Cost: nan
-- Time elapsed: 3.4m, 22.8s --
Epoch: 1  |  Batch: 145/414  |  Cost: nan
-- Time elapsed: 3.4m, 24.2s --
Epoch: 1  |  Batch: 146/414  |  Cost: nan
-- Time elapsed: 3.4m, 25.6s --
Epoch: 1  |  Batch: 147/414  |  Cost: nan
-- Time elapsed: 3.4m, 26.9s --
Epoch: 1  |  Batch: 148/414  |  Cost: nan
-- Time elapsed: 3.5m, 28.2s --
Epoch: 1  |  Batch: 149/414  |  Cost: nan
-- Time elapsed: 3.5m, 29.5s --
Epoch: 1  |  Batch: 150/414  |  Cost: nan
-- Time elapsed: 3.5m, 30.9s --
Epoch: 1  |  Batch: 151/414  |  Cost: nan
-- Time elapsed: 3.5m, 32.0s --
Epoch: 1  |  Batch: 152/414  |  Cost: nan
-- Time elapsed: 3.6m, 33.2s --
Epoch: 1  |  Batch: 153/414  |  Cost: nan
-- Time elapsed: 3.6m, 34.5s --
Epoch: 1  |  Batch: 154/414  |  Cost: nan
-- Time elapsed: 3.6m, 35.7s --
Epoch: 1  |  Batch: 155/414  |  Cost: nan
-- Time elapsed: 3.6m, 36.9s --
Epoch: 1  |  Batch: 156/414  |  Cost: nan
-- Time elapsed: 3.6m, 38.1s --
Epoch: 1  |  Batch: 157/414  |  Cost: nan
-- Time elapsed: 3.7m, 39.4s --
Epoch: 1  |  Batch: 158/414  |  Cost: nan
-- Time elapsed: 3.7m, 40.6s --
Epoch: 1  |  Batch: 159/414  |  Cost: nan
-- Time elapsed: 3.7m, 41.8s --
Epoch: 1  |  Batch: 160/414  |  Cost: nan
-- Time elapsed: 3.7m, 43.0s --
Epoch: 1  |  Batch: 161/414  |  Cost: nan
-- Time elapsed: 3.7m, 44.3s --
Epoch: 1  |  Batch: 162/414  |  Cost: nan
-- Time elapsed: 3.8m, 45.5s --
Epoch: 1  |  Batch: 163/414  |  Cost: nan
-- Time elapsed: 3.8m, 46.8s --
Epoch: 1  |  Batch: 164/414  |  Cost: nan
-- Time elapsed: 3.8m, 48.1s --
Epoch: 1  |  Batch: 165/414  |  Cost: nan
-- Time elapsed: 3.8m, 49.4s --
Epoch: 1  |  Batch: 166/414  |  Cost: nan
-- Time elapsed: 3.8m, 50.7s --
Epoch: 1  |  Batch: 167/414  |  Cost: nan
-- Time elapsed: 3.9m, 52.1s --
Epoch: 1  |  Batch: 168/414  |  Cost: nan
-- Time elapsed: 3.9m, 53.6s --
Epoch: 1  |  Batch: 169/414  |  Cost: nan
-- Time elapsed: 3.9m, 55.1s --
Epoch: 1  |  Batch: 170/414  |  Cost: nan
-- Time elapsed: 3.9m, 56.6s --
Epoch: 1  |  Batch: 171/414  |  Cost: nan
-- Time elapsed: 4.0m, 58.1s --
Epoch: 1  |  Batch: 172/414  |  Cost: nan
-- Time elapsed: 4.0m, 59.5s --
Epoch: 1  |  Batch: 173/414  |  Cost: nan
-- Time elapsed: 4.0m, 0.9s --
Epoch: 1  |  Batch: 174/414  |  Cost: nan
-- Time elapsed: 4.0m, 2.3s --
Epoch: 1  |  Batch: 175/414  |  Cost: nan
-- Time elapsed: 4.1m, 3.7s --
Epoch: 1  |  Batch: 176/414  |  Cost: nan
-- Time elapsed: 4.1m, 5.1s --
Epoch: 1  |  Batch: 177/414  |  Cost: nan
-- Time elapsed: 4.1m, 6.5s --
Epoch: 1  |  Batch: 178/414  |  Cost: nan
-- Time elapsed: 4.1m, 7.9s --
Epoch: 1  |  Batch: 179/414  |  Cost: nan
-- Time elapsed: 4.2m, 9.3s --
Epoch: 1  |  Batch: 180/414  |  Cost: nan
-- Time elapsed: 4.2m, 10.8s --
Epoch: 1  |  Batch: 181/414  |  Cost: nan
-- Time elapsed: 4.2m, 12.3s --
Epoch: 1  |  Batch: 182/414  |  Cost: nan
-- Time elapsed: 4.2m, 13.7s --
Epoch: 1  |  Batch: 183/414  |  Cost: nan
-- Time elapsed: 4.3m, 15.1s --
Epoch: 1  |  Batch: 184/414  |  Cost: nan
-- Time elapsed: 4.3m, 16.5s --
Epoch: 1  |  Batch: 185/414  |  Cost: nan
-- Time elapsed: 4.3m, 18.0s --
Epoch: 1  |  Batch: 186/414  |  Cost: nan
-- Time elapsed: 4.3m, 19.4s --
Epoch: 1  |  Batch: 187/414  |  Cost: nan
-- Time elapsed: 4.3m, 20.8s --
Epoch: 1  |  Batch: 188/414  |  Cost: nan
-- Time elapsed: 4.4m, 22.1s --
Epoch: 1  |  Batch: 189/414  |  Cost: nan
-- Time elapsed: 4.4m, 23.5s --
Epoch: 1  |  Batch: 190/414  |  Cost: nan
-- Time elapsed: 4.4m, 24.9s --
Epoch: 1  |  Batch: 191/414  |  Cost: nan
-- Time elapsed: 4.4m, 26.3s --
Epoch: 1  |  Batch: 192/414  |  Cost: nan
-- Time elapsed: 4.5m, 27.7s --
Epoch: 1  |  Batch: 193/414  |  Cost: nan
-- Time elapsed: 4.5m, 29.1s --
Epoch: 1  |  Batch: 194/414  |  Cost: nan
-- Time elapsed: 4.5m, 30.6s --
Epoch: 1  |  Batch: 195/414  |  Cost: nan
-- Time elapsed: 4.5m, 32.0s --
Epoch: 1  |  Batch: 196/414  |  Cost: nan
-- Time elapsed: 4.6m, 33.3s --
Epoch: 1  |  Batch: 197/414  |  Cost: nan
-- Time elapsed: 4.6m, 34.8s --
Epoch: 1  |  Batch: 198/414  |  Cost: nan
-- Time elapsed: 4.6m, 36.2s --
Epoch: 1  |  Batch: 199/414  |  Cost: nan
-- Time elapsed: 4.6m, 37.6s --
Epoch: 1  |  Batch: 200/414  |  Cost: nan
-- Time elapsed: 4.6m, 38.9s --
Epoch: 1  |  Batch: 201/414  |  Cost: nan
-- Time elapsed: 4.7m, 40.3s --
Epoch: 1  |  Batch: 202/414  |  Cost: nan
-- Time elapsed: 4.7m, 41.7s --
Epoch: 1  |  Batch: 203/414  |  Cost: nan
-- Time elapsed: 4.7m, 43.1s --
Epoch: 1  |  Batch: 204/414  |  Cost: nan
-- Time elapsed: 4.7m, 44.5s --
Epoch: 1  |  Batch: 205/414  |  Cost: nan
-- Time elapsed: 4.8m, 45.8s --
Epoch: 1  |  Batch: 206/414  |  Cost: nan
-- Time elapsed: 4.8m, 47.2s --
Epoch: 1  |  Batch: 207/414  |  Cost: nan
-- Time elapsed: 4.8m, 48.5s --
Epoch: 1  |  Batch: 208/414  |  Cost: nan
-- Time elapsed: 4.8m, 49.8s --
Epoch: 1  |  Batch: 209/414  |  Cost: nan
-- Time elapsed: 4.9m, 51.4s --
Epoch: 1  |  Batch: 210/414  |  Cost: nan
-- Time elapsed: 4.9m, 52.7s --
Epoch: 1  |  Batch: 211/414  |  Cost: nan
-- Time elapsed: 4.9m, 54.1s --
Epoch: 1  |  Batch: 212/414  |  Cost: nan
-- Time elapsed: 4.9m, 55.4s --
Epoch: 1  |  Batch: 213/414  |  Cost: nan
-- Time elapsed: 4.9m, 56.8s --
Epoch: 1  |  Batch: 214/414  |  Cost: nan
-- Time elapsed: 5.0m, 58.1s --
Epoch: 1  |  Batch: 215/414  |  Cost: nan
-- Time elapsed: 5.0m, 59.4s --
Epoch: 1  |  Batch: 216/414  |  Cost: nan
-- Time elapsed: 5.0m, 0.7s --
Epoch: 1  |  Batch: 217/414  |  Cost: nan
-- Time elapsed: 5.0m, 2.0s --
Epoch: 1  |  Batch: 218/414  |  Cost: nan
-- Time elapsed: 5.1m, 3.5s --
Epoch: 1  |  Batch: 219/414  |  Cost: nan
-- Time elapsed: 5.1m, 4.8s --
Epoch: 1  |  Batch: 220/414  |  Cost: nan
-- Time elapsed: 5.1m, 6.1s --
Epoch: 1  |  Batch: 221/414  |  Cost: nan
-- Time elapsed: 5.1m, 7.4s --
Epoch: 1  |  Batch: 222/414  |  Cost: nan
-- Time elapsed: 5.1m, 8.7s --
Epoch: 1  |  Batch: 223/414  |  Cost: nan
-- Time elapsed: 5.2m, 10.0s --
Epoch: 1  |  Batch: 224/414  |  Cost: nan
-- Time elapsed: 5.2m, 11.4s --
Epoch: 1  |  Batch: 225/414  |  Cost: nan
-- Time elapsed: 5.2m, 12.8s --
Epoch: 1  |  Batch: 226/414  |  Cost: nan
-- Time elapsed: 5.2m, 14.1s --
Epoch: 1  |  Batch: 227/414  |  Cost: nan
-- Time elapsed: 5.3m, 15.5s --
Epoch: 1  |  Batch: 228/414  |  Cost: nan
-- Time elapsed: 5.3m, 16.8s --
Epoch: 1  |  Batch: 229/414  |  Cost: nan
-- Time elapsed: 5.3m, 18.1s --
Epoch: 1  |  Batch: 230/414  |  Cost: nan
-- Time elapsed: 5.3m, 19.4s --
Epoch: 1  |  Batch: 231/414  |  Cost: nan
-- Time elapsed: 5.3m, 20.6s --
Epoch: 1  |  Batch: 232/414  |  Cost: nan
-- Time elapsed: 5.4m, 22.0s --
Epoch: 1  |  Batch: 233/414  |  Cost: nan
-- Time elapsed: 5.4m, 23.3s --
Epoch: 1  |  Batch: 234/414  |  Cost: nan
-- Time elapsed: 5.4m, 24.6s --
Epoch: 1  |  Batch: 235/414  |  Cost: nan
-- Time elapsed: 5.4m, 25.9s --
Epoch: 1  |  Batch: 236/414  |  Cost: nan
-- Time elapsed: 5.5m, 27.3s --
Epoch: 1  |  Batch: 237/414  |  Cost: nan
-- Time elapsed: 5.5m, 28.6s --
Epoch: 1  |  Batch: 238/414  |  Cost: nan
-- Time elapsed: 5.5m, 29.9s --
Epoch: 1  |  Batch: 239/414  |  Cost: nan
-- Time elapsed: 5.5m, 31.3s --
Epoch: 1  |  Batch: 240/414  |  Cost: nan
-- Time elapsed: 5.5m, 32.6s --
Epoch: 1  |  Batch: 241/414  |  Cost: nan
-- Time elapsed: 5.6m, 34.0s --
Epoch: 1  |  Batch: 242/414  |  Cost: nan
-- Time elapsed: 5.6m, 35.3s --
Epoch: 1  |  Batch: 243/414  |  Cost: nan
-- Time elapsed: 5.6m, 36.6s --
Epoch: 1  |  Batch: 244/414  |  Cost: nan
-- Time elapsed: 5.6m, 38.1s --
Epoch: 1  |  Batch: 245/414  |  Cost: nan
-- Time elapsed: 5.7m, 39.4s --
Epoch: 1  |  Batch: 246/414  |  Cost: nan
-- Time elapsed: 5.7m, 40.7s --
Epoch: 1  |  Batch: 247/414  |  Cost: nan
-- Time elapsed: 5.7m, 42.0s --
Epoch: 1  |  Batch: 248/414  |  Cost: nan
-- Time elapsed: 5.7m, 43.3s --
Epoch: 1  |  Batch: 249/414  |  Cost: nan
-- Time elapsed: 5.7m, 44.7s --
Epoch: 1  |  Batch: 250/414  |  Cost: nan
-- Time elapsed: 5.8m, 46.0s --
Epoch: 1  |  Batch: 251/414  |  Cost: nan
-- Time elapsed: 5.8m, 47.4s --
Epoch: 1  |  Batch: 252/414  |  Cost: nan
-- Time elapsed: 5.8m, 48.9s --
Epoch: 1  |  Batch: 253/414  |  Cost: nan
-- Time elapsed: 5.8m, 50.2s --
Epoch: 1  |  Batch: 254/414  |  Cost: nan
-- Time elapsed: 5.9m, 51.5s --
Epoch: 1  |  Batch: 255/414  |  Cost: nan
-- Time elapsed: 5.9m, 52.8s --
Epoch: 1  |  Batch: 256/414  |  Cost: nan
-- Time elapsed: 5.9m, 54.2s --
Epoch: 1  |  Batch: 257/414  |  Cost: nan
-- Time elapsed: 5.9m, 55.5s --
Epoch: 1  |  Batch: 258/414  |  Cost: nan
-- Time elapsed: 5.9m, 56.8s --
Epoch: 1  |  Batch: 259/414  |  Cost: nan
-- Time elapsed: 6.0m, 58.0s --
Epoch: 1  |  Batch: 260/414  |  Cost: nan
-- Time elapsed: 6.0m, 59.4s --
Epoch: 1  |  Batch: 261/414  |  Cost: nan
-- Time elapsed: 6.0m, 0.7s --
Epoch: 1  |  Batch: 262/414  |  Cost: nan
-- Time elapsed: 6.0m, 1.9s --
Epoch: 1  |  Batch: 263/414  |  Cost: nan
-- Time elapsed: 6.1m, 3.3s --
Epoch: 1  |  Batch: 264/414  |  Cost: nan
-- Time elapsed: 6.1m, 4.6s --
Epoch: 1  |  Batch: 265/414  |  Cost: nan
-- Time elapsed: 6.1m, 6.0s --
Epoch: 1  |  Batch: 266/414  |  Cost: nan
-- Time elapsed: 6.1m, 7.3s --
Epoch: 1  |  Batch: 267/414  |  Cost: nan
-- Time elapsed: 6.1m, 8.6s --
Epoch: 1  |  Batch: 268/414  |  Cost: nan
-- Time elapsed: 6.2m, 9.8s --
Epoch: 1  |  Batch: 269/414  |  Cost: nan
-- Time elapsed: 6.2m, 11.2s --
Epoch: 1  |  Batch: 270/414  |  Cost: nan
-- Time elapsed: 6.2m, 12.5s --
Epoch: 1  |  Batch: 271/414  |  Cost: nan
-- Time elapsed: 6.2m, 13.8s --
Epoch: 1  |  Batch: 272/414  |  Cost: nan
-- Time elapsed: 6.3m, 15.2s --
Epoch: 1  |  Batch: 273/414  |  Cost: nan
-- Time elapsed: 6.3m, 16.7s --
Epoch: 1  |  Batch: 274/414  |  Cost: nan
-- Time elapsed: 6.3m, 18.0s --
Epoch: 1  |  Batch: 275/414  |  Cost: nan
-- Time elapsed: 6.3m, 19.5s --
Epoch: 1  |  Batch: 276/414  |  Cost: nan
-- Time elapsed: 6.4m, 21.1s --
Epoch: 1  |  Batch: 277/414  |  Cost: nan
-- Time elapsed: 6.4m, 22.6s --
Epoch: 1  |  Batch: 278/414  |  Cost: nan
-- Time elapsed: 6.4m, 23.9s --
